"year","ship","trip","haul","code","species","kg","num"
2012,"PA",6,60,"RHG","Macrourus berglax",1.74,4
2012,"PA",6,60,"RNG","Coryphaenoides rupestris",0.315,1
2013,"PA",6,1,"RHG","Macrourus berglax",6.61,17
2013,"PA",6,1,"RNG","Coryphaenoides rupestris",1.025,5
2013,"PA",6,5,"RHG","Macrourus berglax",18.2,21
2013,"PA",6,5,"RNG","Coryphaenoides rupestris",0.547,4
2013,"PA",6,6,"RHG","Macrourus berglax",2.35,3
2013,"PA",6,6,"RNG","Coryphaenoides rupestris",0.73,4
2013,"PA",6,7,"RHG","Macrourus berglax",5.05,11
2013,"PA",6,7,"RNG","Coryphaenoides rupestris",0.38,2
2013,"PA",6,8,"RHG","Macrourus berglax",8.2,7
2013,"PA",6,9,"RHG","Macrourus berglax",2.35,4
2013,"PA",6,9,"RNG","Coryphaenoides rupestris",0.389,2
2013,"PA",6,10,"RHG","Macrourus berglax",4.6,7
2013,"PA",6,10,"RNG","Coryphaenoides rupestris",0.469,2
2013,"PA",6,11,"RHG","Macrourus berglax",4.55,5
2013,"PA",6,11,"RNG","Coryphaenoides rupestris",1.228,3
2013,"PA",6,12,"RHG","Macrourus berglax",10.8,18
2013,"PA",6,12,"RNG","Coryphaenoides rupestris",1.087,6
2013,"PA",6,13,"RHG","Macrourus berglax",0.729,3
2013,"PA",6,13,"RNG","Coryphaenoides rupestris",0.796,2
2013,"PA",6,14,"RHG","Macrourus berglax",3.618,9
2013,"PA",6,14,"RNG","Coryphaenoides rupestris",1.116,3
2013,"PA",6,15,"RHG","Macrourus berglax",2.326,5
2013,"PA",6,15,"RNG","Coryphaenoides rupestris",0.137,2
2013,"PA",6,16,"RHG","Macrourus berglax",0.25,2
2013,"PA",6,16,"RNG","Coryphaenoides rupestris",0.84,3
2013,"PA",6,17,"RHG","Macrourus berglax",1.947,4
2013,"PA",6,17,"RNG","Coryphaenoides rupestris",0.872,3
2013,"PA",6,18,"RHG","Macrourus berglax",2.191,6
2013,"PA",6,18,"RNG","Coryphaenoides rupestris",0.491,2
2013,"PA",6,19,"RHG","Macrourus berglax",7.6,11
2013,"PA",6,19,"RNG","Coryphaenoides rupestris",1.297,4
2013,"PA",6,20,"RHG","Macrourus berglax",1.58,7
2013,"PA",6,21,"RHG","Macrourus berglax",5.77,12
2013,"PA",6,21,"RNG","Coryphaenoides rupestris",0.874,3
2013,"PA",6,22,"RHG","Macrourus berglax",3.3,10
2013,"PA",6,22,"RNG","Coryphaenoides rupestris",0.156,1
2013,"PA",6,24,"RHG","Macrourus berglax",3.695,10
2013,"PA",6,24,"RNG","Coryphaenoides rupestris",1.436,5
2013,"PA",6,25,"RHG","Macrourus berglax",15.35,26
2013,"PA",6,25,"RNG","Coryphaenoides rupestris",1.014,8
2013,"PA",6,26,"RHG","Macrourus berglax",3.645,9
2013,"PA",6,26,"RNG","Coryphaenoides rupestris",0.43,1
2013,"PA",6,27,"RHG","Macrourus berglax",4.628,6
2013,"PA",6,29,"RHG","Macrourus berglax",2.313,12
2013,"PA",6,29,"RNG","Coryphaenoides rupestris",0.574,3
2013,"PA",6,30,"RHG","Macrourus berglax",7.6,16
2013,"PA",6,30,"RNG","Coryphaenoides rupestris",8.6,128.3582
2013,"PA",6,31,"RHG","Macrourus berglax",2.36,5
2013,"PA",6,32,"RHG","Macrourus berglax",8.17,15
2013,"PA",6,32,"RNG","Coryphaenoides rupestris",2.6,17
2014,"PA",6,3,"RHG","Macrourus berglax",10.75,15
2014,"PA",6,3,"RNG","Coryphaenoides rupestris",1.708,8
2014,"PA",6,4,"RHG","Macrourus berglax",11.84,17
2014,"PA",6,4,"RNG","Coryphaenoides rupestris",2.95,11
2014,"PA",6,5,"RHG","Macrourus berglax",2.36,5
2014,"PA",6,7,"RHG","Macrourus berglax",8.65,21
2014,"PA",6,7,"RNG","Coryphaenoides rupestris",0.87,11
2014,"PA",6,9,"RHG","Macrourus berglax",5.47,11
2014,"PA",6,9,"RNG","Coryphaenoides rupestris",9.7,95
2014,"PA",6,10,"RHG","Macrourus berglax",3.132,10
2014,"PA",6,10,"RNG","Coryphaenoides rupestris",0.435,5
2014,"PA",6,11,"RHG","Macrourus berglax",2.805,13
2014,"PA",6,11,"RNG","Coryphaenoides rupestris",0.556,5
2014,"PA",6,12,"RHG","Macrourus berglax",1.97,9
2014,"PA",6,12,"RNG","Coryphaenoides rupestris",0.11,2
2014,"PA",6,13,"RHG","Macrourus berglax",10.759,20
2014,"PA",6,13,"RNG","Coryphaenoides rupestris",0.993,4
2014,"PA",6,14,"RHG","Macrourus berglax",6.6,25
2014,"PA",6,14,"RNG","Coryphaenoides rupestris",0.657,10
2014,"PA",6,15,"RHG","Macrourus berglax",4.036,14
2014,"PA",6,15,"RNG","Coryphaenoides rupestris",0.24,5
2014,"PA",6,16,"RHG","Macrourus berglax",8.05,32
2014,"PA",6,16,"RNG","Coryphaenoides rupestris",0.591,10
2014,"PA",6,17,"RHG","Macrourus berglax",4.6,15
2014,"PA",6,17,"RNG","Coryphaenoides rupestris",0.579,20
2014,"PA",6,18,"RHG","Macrourus berglax",4,12
2014,"PA",6,18,"RNG","Coryphaenoides rupestris",0.47,11
2014,"PA",6,19,"RHG","Macrourus berglax",3.306,8
2014,"PA",6,19,"RNG","Coryphaenoides rupestris",0.17,3
2014,"PA",6,20,"RHG","Macrourus berglax",1.103,4
2014,"PA",6,20,"RNG","Coryphaenoides rupestris",0.381,9
2014,"PA",6,21,"RHG","Macrourus berglax",5.15,11
2014,"PA",6,21,"RNG","Coryphaenoides rupestris",0.313,7
2014,"PA",6,22,"RHG","Macrourus berglax",1.27,4
2014,"PA",6,22,"RNG","Coryphaenoides rupestris",0.344,1
2014,"PA",6,23,"RHG","Macrourus berglax",1.25,9
2014,"PA",6,24,"RHG","Macrourus berglax",0.862,8
2014,"PA",6,25,"RHG","Macrourus berglax",0.905,5
2014,"PA",6,25,"RNG","Coryphaenoides rupestris",0.111,2
2014,"PA",6,26,"RHG","Macrourus berglax",0.916,7
2014,"PA",6,26,"RNG","Coryphaenoides rupestris",0.25,3
2014,"PA",6,27,"RHG","Macrourus berglax",1.505,8
2014,"PA",6,27,"RNG","Coryphaenoides rupestris",0.375,6
2014,"PA",6,28,"RHG","Macrourus berglax",4.22,11
2014,"PA",6,28,"RNG","Coryphaenoides rupestris",0.015,1
2014,"PA",6,29,"RHG","Macrourus berglax",4.43,13
2014,"PA",6,29,"RNG","Coryphaenoides rupestris",0.82,9
2014,"PA",6,30,"RHG","Macrourus berglax",3.661,16
2014,"PA",6,30,"RNG","Coryphaenoides rupestris",0.38,4
2014,"PA",6,31,"RHG","Macrourus berglax",6.45,8
2014,"PA",6,31,"RNG","Coryphaenoides rupestris",1.006,6
2014,"PA",6,33,"RHG","Macrourus berglax",4.45,8
2014,"PA",6,33,"RNG","Coryphaenoides rupestris",1.04,6
2014,"PA",6,34,"RHG","Macrourus berglax",7.69,17
2014,"PA",6,34,"RNG","Coryphaenoides rupestris",0.339,4
2014,"PA",6,35,"RHG","Macrourus berglax",6.814,10
2014,"PA",6,35,"RNG","Coryphaenoides rupestris",2.171,4
2014,"PA",6,36,"RHG","Macrourus berglax",5.73,3
2014,"PA",6,36,"RNG","Coryphaenoides rupestris",1.3,4
2014,"PA",6,37,"RHG","Macrourus berglax",1.314,2
2014,"PA",6,38,"RHG","Macrourus berglax",2.39,6
2014,"PA",6,38,"RNG","Coryphaenoides rupestris",0.786,3
2014,"PA",6,39,"RHG","Macrourus berglax",4.452,15
2014,"PA",6,39,"RNG","Coryphaenoides rupestris",0.178,2
2014,"PA",6,40,"RHG","Macrourus berglax",4.924,14
2014,"PA",6,40,"RNG","Coryphaenoides rupestris",0.9,2
2014,"PA",6,41,"RHG","Macrourus berglax",3.55,17
2014,"PA",6,41,"RNG","Coryphaenoides rupestris",0.143,1
2014,"PA",6,42,"RHG","Macrourus berglax",1.389,6
2014,"PA",6,42,"RNG","Coryphaenoides rupestris",0.198,2
2014,"PA",6,43,"RHG","Macrourus berglax",0.06,1
2014,"PA",6,43,"RNG","Coryphaenoides rupestris",1.61,7
2014,"PA",6,44,"RHG","Macrourus berglax",4.4,14
2014,"PA",6,44,"RNG","Coryphaenoides rupestris",0.125,1
2014,"PA",6,45,"RHG","Macrourus berglax",7.15,21
2014,"PA",6,45,"RNG","Coryphaenoides rupestris",0.938,4
2014,"PA",6,46,"RHG","Macrourus berglax",3.295,10
2014,"PA",6,46,"RNG","Coryphaenoides rupestris",0.515,1
2014,"PA",6,47,"RHG","Macrourus berglax",11.25,25
2014,"PA",6,47,"RNG","Coryphaenoides rupestris",0.17,2
2014,"PA",6,48,"RHG","Macrourus berglax",3.5,12
2014,"PA",6,48,"RNG","Coryphaenoides rupestris",0.625,1
2014,"PA",6,49,"RHG","Macrourus berglax",5.75,14
2014,"PA",6,49,"RNG","Coryphaenoides rupestris",1.82,7
2014,"PA",6,50,"RHG","Macrourus berglax",6.62,15
2014,"PA",6,50,"RNG","Coryphaenoides rupestris",1.98,6
2014,"PA",6,51,"RHG","Macrourus berglax",7.7,18
2014,"PA",6,51,"RNG","Coryphaenoides rupestris",0.58,6
2014,"PA",6,52,"RHG","Macrourus berglax",14.65,21
2014,"PA",6,52,"RNG","Coryphaenoides rupestris",2.108,10
2014,"PA",6,53,"RHG","Macrourus berglax",5.961,5
2014,"PA",6,53,"RNG","Coryphaenoides rupestris",0.63,2
2014,"PA",6,54,"RHG","Macrourus berglax",5.189,13
2014,"PA",6,54,"RNG","Coryphaenoides rupestris",0.57,2
2014,"PA",6,55,"RHG","Macrourus berglax",1.46,3
2014,"PA",6,55,"RNG","Coryphaenoides rupestris",0.627,3
2014,"PA",6,56,"RHG","Macrourus berglax",1.662,5
2014,"PA",6,56,"RNG","Coryphaenoides rupestris",0.54,6
2014,"PA",6,57,"RHG","Macrourus berglax",9.3,6
2014,"PA",6,57,"RNG","Coryphaenoides rupestris",0.863,4
2014,"PA",6,58,"RHG","Macrourus berglax",4.46,9
2014,"PA",6,58,"RNG","Coryphaenoides rupestris",0.818,4
2014,"PA",6,59,"RHG","Macrourus berglax",5.3,9
2014,"PA",6,59,"RNG","Coryphaenoides rupestris",3.251,15
2014,"PA",6,63,"RHG","Macrourus berglax",7.65,13
2014,"PA",6,64,"RHG","Macrourus berglax",4.35,7
2014,"PA",6,65,"RHG","Macrourus berglax",8.4,20
2014,"PA",6,65,"RNG","Coryphaenoides rupestris",0.433,6
2014,"PA",6,66,"RHG","Macrourus berglax",2.465,7
2014,"PA",6,66,"RNG","Coryphaenoides rupestris",0.134,1
2015,"PA",6,1,"RHG","Macrourus berglax",0.622,3
2015,"PA",6,2,"RHG","Macrourus berglax",0.343,3
2015,"PA",6,2,"RNG","Coryphaenoides rupestris",9.68,103
2015,"PA",6,3,"RHG","Macrourus berglax",5.77,12
2015,"PA",6,3,"RNG","Coryphaenoides rupestris",5.037,67
2015,"PA",6,4,"RHG","Macrourus berglax",1.526,6
2015,"PA",6,4,"RNG","Coryphaenoides rupestris",1.003,12
2015,"PA",6,5,"RHG","Macrourus berglax",5.198,19
2015,"PA",6,5,"RNG","Coryphaenoides rupestris",0.79,4
2015,"PA",6,6,"RHG","Macrourus berglax",8.294,14
2015,"PA",6,6,"RNG","Coryphaenoides rupestris",0.789,6
2015,"PA",6,7,"RHG","Macrourus berglax",1.515,2
2015,"PA",6,7,"RNG","Coryphaenoides rupestris",0.39,4
2015,"PA",6,9,"RHG","Macrourus berglax",0.579,5
2015,"PA",6,9,"RNG","Coryphaenoides rupestris",0.027,2
2015,"PA",6,10,"RHG","Macrourus berglax",1.19,6
2015,"PA",6,11,"RHG","Macrourus berglax",3.97,14
2015,"PA",6,11,"RNG","Coryphaenoides rupestris",1.491,16
2015,"PA",6,12,"RHG","Macrourus berglax",3.74,15
2015,"PA",6,12,"RNG","Coryphaenoides rupestris",1.181,29
2015,"PA",6,13,"RHG","Macrourus berglax",2.76,11
2015,"PA",6,13,"RNG","Coryphaenoides rupestris",0.026,1
2015,"PA",6,14,"RHG","Macrourus berglax",9.34,33
2015,"PA",6,14,"RNG","Coryphaenoides rupestris",0.042,1
2015,"PA",6,15,"RHG","Macrourus berglax",2.83,14
2015,"PA",6,15,"RNG","Coryphaenoides rupestris",0.349,5
2015,"PA",6,16,"RHG","Macrourus berglax",7.919,20
2015,"PA",6,16,"RNG","Coryphaenoides rupestris",0.16,2
2015,"PA",6,18,"RHG","Macrourus berglax",10.2,20
2015,"PA",6,18,"RNG","Coryphaenoides rupestris",3.044,59
2015,"PA",6,19,"RHG","Macrourus berglax",4.377,10
2015,"PA",6,19,"RNG","Coryphaenoides rupestris",0.027,1
2015,"PA",6,20,"RHG","Macrourus berglax",11.2,19
2015,"PA",6,20,"RNG","Coryphaenoides rupestris",0.531,5
2015,"PA",6,21,"RHG","Macrourus berglax",2.3,7
2015,"PA",6,22,"RHG","Macrourus berglax",1.532,7
2015,"PA",6,23,"RHG","Macrourus berglax",7.533,16
2015,"PA",6,24,"RHG","Macrourus berglax",4.76,27
2015,"PA",6,25,"RHG","Macrourus berglax",7.742,32
2015,"PA",6,25,"RNG","Coryphaenoides rupestris",0.05,2
2015,"PA",6,26,"RHG","Macrourus berglax",3.971,15
2015,"PA",6,26,"RNG","Coryphaenoides rupestris",0.035,1
2015,"PA",6,27,"RHG","Macrourus berglax",2.925,14
2015,"PA",6,27,"RNG","Coryphaenoides rupestris",1.159,8
2015,"PA",6,28,"RHG","Macrourus berglax",2.515,18
2015,"PA",6,28,"RNG","Coryphaenoides rupestris",1.037,7
2015,"PA",6,29,"RHG","Macrourus berglax",3.1,13
2015,"PA",6,29,"RNG","Coryphaenoides rupestris",0.085,1
2015,"PA",6,30,"RHG","Macrourus berglax",5.62,16
2015,"PA",6,30,"RNG","Coryphaenoides rupestris",0.13,2
2015,"PA",6,31,"RHG","Macrourus berglax",2.94,10
2015,"PA",6,31,"RNG","Coryphaenoides rupestris",0.368,2
2015,"PA",6,32,"RHG","Macrourus berglax",2.3,12
2015,"PA",6,32,"RNG","Coryphaenoides rupestris",0.982,6
2015,"PA",6,33,"RHG","Macrourus berglax",5.01,13
2015,"PA",6,33,"RNG","Coryphaenoides rupestris",1.198,9
2015,"PA",6,34,"RHG","Macrourus berglax",1.49,9
2015,"PA",6,34,"RNG","Coryphaenoides rupestris",1.08,5
2015,"PA",6,35,"RHG","Macrourus berglax",2.6,9
2015,"PA",6,35,"RNG","Coryphaenoides rupestris",0.524,4
2015,"PA",6,36,"RHG","Macrourus berglax",7.15,15
2015,"PA",6,36,"RNG","Coryphaenoides rupestris",1.325,3
2015,"PA",6,37,"RHG","Macrourus berglax",3.935,8
2015,"PA",6,37,"RNG","Coryphaenoides rupestris",0.445,3
2015,"PA",6,38,"RHG","Macrourus berglax",8.1,7
2015,"PA",6,38,"RNG","Coryphaenoides rupestris",0.672,3
2015,"PA",6,39,"RHG","Macrourus berglax",7.158,7
2015,"PA",6,39,"RNG","Coryphaenoides rupestris",0.315,3
2015,"PA",6,40,"RHG","Macrourus berglax",5.621,8
2015,"PA",6,40,"RNG","Coryphaenoides rupestris",0.533,3
2015,"PA",6,42,"RHG","Macrourus berglax",1.35,1
2015,"PA",6,42,"RNG","Coryphaenoides rupestris",0.55,1
2015,"PA",6,44,"RHG","Macrourus berglax",7.377,25
2015,"PA",6,44,"RNG","Coryphaenoides rupestris",0.973,4
2015,"PA",6,45,"RHG","Macrourus berglax",2.005,6
2015,"PA",6,45,"RNG","Coryphaenoides rupestris",3.81,6
2015,"PA",6,46,"RHG","Macrourus berglax",2.3,15
2015,"PA",6,46,"RNG","Coryphaenoides rupestris",0.331,8
2015,"PA",6,47,"RHG","Macrourus berglax",4.387,13
2015,"PA",6,47,"RNG","Coryphaenoides rupestris",0.99,3
2015,"PA",6,48,"RHG","Macrourus berglax",5.12,12
2015,"PA",6,48,"RNG","Coryphaenoides rupestris",0.414,3
2015,"PA",6,49,"RHG","Macrourus berglax",4.08,9
2015,"PA",6,50,"RHG","Macrourus berglax",11.35,36
2015,"PA",6,50,"RNG","Coryphaenoides rupestris",3.01,14
2015,"PA",6,53,"RHG","Macrourus berglax",3.6,13
2015,"PA",6,53,"RNG","Coryphaenoides rupestris",0.932,4
2015,"PA",6,54,"RHG","Macrourus berglax",2.868,13
2015,"PA",6,54,"RNG","Coryphaenoides rupestris",0.302,4
2015,"PA",6,55,"RHG","Macrourus berglax",5.276,13
2015,"PA",6,55,"RNG","Coryphaenoides rupestris",1.637,13
2015,"PA",6,57,"RHG","Macrourus berglax",3.2,5
2015,"PA",6,57,"RNG","Coryphaenoides rupestris",0.568,5
2015,"PA",6,58,"RHG","Macrourus berglax",0.547,1
2015,"PA",6,59,"RHG","Macrourus berglax",4.437,11
2015,"PA",6,59,"RNG","Coryphaenoides rupestris",0.667,5
2015,"PA",6,62,"RHG","Macrourus berglax",1.891,4
2015,"PA",6,62,"RNG","Coryphaenoides rupestris",2.78,12
2015,"PA",6,63,"RHG","Macrourus berglax",5.925,14
2015,"PA",6,63,"RNG","Coryphaenoides rupestris",3.09,9
2015,"PA",6,64,"RHG","Macrourus berglax",5.73,10
2015,"PA",6,64,"RNG","Coryphaenoides rupestris",0.995,2
2015,"PA",6,65,"RHG","Macrourus berglax",8.112,13
2015,"PA",6,65,"RNG","Coryphaenoides rupestris",1.815,11
2015,"PA",6,66,"RHG","Macrourus berglax",4.935,9
2015,"PA",6,66,"RNG","Coryphaenoides rupestris",1.705,12
2015,"PA",6,67,"RHG","Macrourus berglax",5.1,6
2015,"PA",6,67,"RNG","Coryphaenoides rupestris",0.661,3
2015,"PA",6,68,"RHG","Macrourus berglax",4.482,11
2015,"PA",6,68,"RNG","Coryphaenoides rupestris",8.02,22
2015,"PA",6,69,"RHG","Macrourus berglax",5.936,12
2015,"PA",6,69,"RNG","Coryphaenoides rupestris",3.961,14
2015,"PA",6,70,"RHG","Macrourus berglax",1.784,8
2015,"PA",6,70,"RNG","Coryphaenoides rupestris",3.739,32
2015,"PA",6,71,"RHG","Macrourus berglax",3.55,8
2015,"PA",6,71,"RNG","Coryphaenoides rupestris",4.946,38
2015,"PA",6,72,"RHG","Macrourus berglax",4.58,13
2015,"PA",6,72,"RNG","Coryphaenoides rupestris",5.144,42
2015,"PA",6,73,"RHG","Macrourus berglax",3.2,9
2015,"PA",6,73,"RNG","Coryphaenoides rupestris",1.757,22
2015,"PA",6,74,"RHG","Macrourus berglax",8,17
2015,"PA",6,74,"RNG","Coryphaenoides rupestris",0.626,8
2015,"PA",6,75,"RHG","Macrourus berglax",7.82,16
2015,"PA",6,75,"RNG","Coryphaenoides rupestris",0.35,8
2015,"PA",6,79,"RNG","Coryphaenoides rupestris",0.28,1
2016,"PA",6,1,"RHG","Macrourus berglax",3.644,8
2016,"PA",6,1,"RNG","Coryphaenoides rupestris",22,78
2016,"PA",6,2,"RHG","Macrourus berglax",9.1,10
2016,"PA",6,2,"RNG","Coryphaenoides rupestris",0.395,8
2016,"PA",6,3,"RHG","Macrourus berglax",6.65,13
2016,"PA",6,3,"RNG","Coryphaenoides rupestris",4.089,18
2016,"PA",6,4,"RHG","Macrourus berglax",3.929,17
2016,"PA",6,4,"RNG","Coryphaenoides rupestris",0.351,3
2016,"PA",6,5,"RHG","Macrourus berglax",5.723,17
2016,"PA",6,5,"RNG","Coryphaenoides rupestris",0.466,4
2016,"PA",6,7,"RHG","Macrourus berglax",6.7,16
2016,"PA",6,7,"RNG","Coryphaenoides rupestris",0.44,5
2016,"PA",6,8,"RHG","Macrourus berglax",4.146,15
2016,"PA",6,8,"RNG","Coryphaenoides rupestris",0.987,10
2016,"PA",6,10,"RNG","Coryphaenoides rupestris",0.694,4
2016,"PA",6,11,"RHG","Macrourus berglax",5.95,10
2016,"PA",6,11,"RNG","Coryphaenoides rupestris",2.385,29
2016,"PA",6,13,"RHG","Macrourus berglax",3.42,9
2016,"PA",6,13,"RNG","Coryphaenoides rupestris",2.845,53
2016,"PA",6,14,"RHG","Macrourus berglax",8.3,24
2016,"PA",6,14,"RNG","Coryphaenoides rupestris",6.38,113
2016,"PA",6,15,"RHG","Macrourus berglax",2.113,14
2016,"PA",6,15,"RNG","Coryphaenoides rupestris",0.08,2
2016,"PA",6,16,"RHG","Macrourus berglax",1.357,9
2016,"PA",6,16,"RNG","Coryphaenoides rupestris",0.13,1
2016,"PA",6,17,"RHG","Macrourus berglax",5.4,7
2016,"PA",6,17,"RNG","Coryphaenoides rupestris",0.08,2
2016,"PA",6,18,"RHG","Macrourus berglax",1.244,5
2016,"PA",6,18,"RNG","Coryphaenoides rupestris",0.015,1
2016,"PA",6,19,"RHG","Macrourus berglax",2.69,14
2016,"PA",6,19,"RNG","Coryphaenoides rupestris",0.06,2
2016,"PA",6,20,"RHG","Macrourus berglax",3.308,17
2016,"PA",6,21,"RHG","Macrourus berglax",2.2,8
2016,"PA",6,21,"RNG","Coryphaenoides rupestris",3.831,60
2016,"PA",6,22,"RHG","Macrourus berglax",1.976,4
2016,"PA",6,24,"RHG","Macrourus berglax",2.41,6
2016,"PA",6,24,"RNG","Coryphaenoides rupestris",0.215,1
2016,"PA",6,25,"RHG","Macrourus berglax",2.47,6
2016,"PA",6,25,"RNG","Coryphaenoides rupestris",0.315,9
2016,"PA",6,26,"RHG","Macrourus berglax",1.394,3
2016,"PA",6,26,"RNG","Coryphaenoides rupestris",0.086,3
2016,"PA",6,27,"RHG","Macrourus berglax",2.43,9
2016,"PA",6,28,"RHG","Macrourus berglax",3.055,12
2016,"PA",6,29,"RHG","Macrourus berglax",3.697,31
2016,"PA",6,30,"RHG","Macrourus berglax",2.125,4
2016,"PA",6,31,"RHG","Macrourus berglax",1.11,4
2016,"PA",6,31,"RNG","Coryphaenoides rupestris",0.22,2
2016,"PA",6,32,"RHG","Macrourus berglax",8.55,17
2016,"PA",6,32,"RNG","Coryphaenoides rupestris",0.338,3
2016,"PA",6,33,"RHG","Macrourus berglax",1.541,7
2016,"PA",6,33,"RNG","Coryphaenoides rupestris",0.715,4
2016,"PA",6,34,"RHG","Macrourus berglax",7.85,14
2016,"PA",6,34,"RNG","Coryphaenoides rupestris",0.281,3
2016,"PA",6,35,"RHG","Macrourus berglax",4.421,7
2016,"PA",6,35,"RNG","Coryphaenoides rupestris",0.113,1
2016,"PA",6,37,"RHG","Macrourus berglax",5.1,8
2016,"PA",6,37,"RNG","Coryphaenoides rupestris",0.356,3
2016,"PA",6,39,"RHG","Macrourus berglax",1.667,2
2016,"PA",6,39,"RNG","Coryphaenoides rupestris",0.297,6
2016,"PA",6,40,"RHG","Macrourus berglax",3.24,13
2016,"PA",6,40,"RNG","Coryphaenoides rupestris",0.09,3
2016,"PA",6,41,"RHG","Macrourus berglax",4.845,12
2016,"PA",6,41,"RNG","Coryphaenoides rupestris",0.311,3
2016,"PA",6,42,"RHG","Macrourus berglax",1.5,5
2016,"PA",6,42,"RNG","Coryphaenoides rupestris",1.823,11
2016,"PA",6,43,"RHG","Macrourus berglax",2.329,10
2016,"PA",6,43,"RNG","Coryphaenoides rupestris",2.405,13
2016,"PA",6,44,"RHG","Macrourus berglax",3.74,9
2016,"PA",6,44,"RNG","Coryphaenoides rupestris",0.059,1
2016,"PA",6,45,"RHG","Macrourus berglax",1.097,5
2016,"PA",6,45,"RNG","Coryphaenoides rupestris",0.027,1
2016,"PA",6,46,"RHG","Macrourus berglax",0.905,3
2016,"PA",6,46,"RNG","Coryphaenoides rupestris",0.305,3
2016,"PA",6,47,"RHG","Macrourus berglax",6.22,9
2016,"PA",6,47,"RNG","Coryphaenoides rupestris",0.2,3
2016,"PA",6,48,"RHG","Macrourus berglax",3.102,4
2016,"PA",6,48,"RNG","Coryphaenoides rupestris",0.808,3
2016,"PA",6,49,"RHG","Macrourus berglax",0.748,1
2016,"PA",6,49,"RNG","Coryphaenoides rupestris",1.04,4
2016,"PA",6,50,"RHG","Macrourus berglax",5.65,8
2016,"PA",6,50,"RNG","Coryphaenoides rupestris",2.24,4
2016,"PA",6,51,"RHG","Macrourus berglax",3.293,6
2016,"PA",6,51,"RNG","Coryphaenoides rupestris",0.804,3
2016,"PA",6,52,"RHG","Macrourus berglax",0.382,7
2016,"PA",6,52,"RNG","Coryphaenoides rupestris",1.016,3
2016,"PA",6,53,"RHG","Macrourus berglax",6.86,15
2016,"PA",6,53,"RNG","Coryphaenoides rupestris",0.032,1
2016,"PA",6,54,"RHG","Macrourus berglax",5.401,7
2016,"PA",6,54,"RNG","Coryphaenoides rupestris",0.168,1
2016,"PA",6,55,"RHG","Macrourus berglax",2.856,5
2016,"PA",6,55,"RNG","Coryphaenoides rupestris",0.483,2
2016,"PA",6,56,"RHG","Macrourus berglax",1.829,4
2016,"PA",6,56,"RNG","Coryphaenoides rupestris",0.937,1
2016,"PA",6,57,"RHG","Macrourus berglax",4.75,8
2016,"PA",6,57,"RNG","Coryphaenoides rupestris",1.891,4
2016,"PA",6,59,"RHG","Macrourus berglax",4.2,4
2016,"PA",6,59,"RNG","Coryphaenoides rupestris",0.451,4
2016,"PA",6,61,"RHG","Macrourus berglax",4.1,10
2016,"PA",6,61,"RNG","Coryphaenoides rupestris",3.489,17
2016,"PA",6,62,"RHG","Macrourus berglax",2.99,15
2016,"PA",6,62,"RNG","Coryphaenoides rupestris",0.159,1
2016,"PA",6,63,"RHG","Macrourus berglax",8.1,21
2016,"PA",6,63,"RNG","Coryphaenoides rupestris",0.506,1
2016,"PA",6,64,"RHG","Macrourus berglax",5.096,14
2016,"PA",6,64,"RNG","Coryphaenoides rupestris",0.668,2
2016,"PA",6,65,"RHG","Macrourus berglax",1.87,7
2016,"PA",6,65,"RNG","Coryphaenoides rupestris",0.388,2
2016,"PA",6,66,"RHG","Macrourus berglax",3.429,11
2016,"PA",6,66,"RNG","Coryphaenoides rupestris",0.791,3
2016,"PA",6,67,"RHG","Macrourus berglax",9.65,16
2016,"PA",6,67,"RNG","Coryphaenoides rupestris",2.36,11
2016,"PA",6,69,"RHG","Macrourus berglax",12.55,12
2016,"PA",6,69,"RNG","Coryphaenoides rupestris",1.487,5
2016,"PA",6,71,"RHG","Macrourus berglax",5.44,8
2016,"PA",6,71,"RNG","Coryphaenoides rupestris",1.639,13
2016,"PA",6,72,"RHG","Macrourus berglax",5.9,14
2016,"PA",6,72,"RNG","Coryphaenoides rupestris",1.345,7
2016,"PA",6,73,"RHG","Macrourus berglax",2.91,7
2016,"PA",6,73,"RNG","Coryphaenoides rupestris",0.235,3
2016,"PA",6,74,"RHG","Macrourus berglax",1.828,9
2016,"PA",6,74,"RNG","Coryphaenoides rupestris",2.842,16
2016,"PA",6,75,"RHG","Macrourus berglax",1.891,5
2016,"PA",6,75,"RNG","Coryphaenoides rupestris",0.616,3
2016,"PA",6,76,"RHG","Macrourus berglax",2.959,7
2016,"PA",6,76,"RNG","Coryphaenoides rupestris",1.499,9
2016,"PA",6,77,"RHG","Macrourus berglax",3.287,11
2016,"PA",6,77,"RNG","Coryphaenoides rupestris",3.558,15
2016,"PA",6,78,"RHG","Macrourus berglax",13.2,15
2016,"PA",6,78,"RNG","Coryphaenoides rupestris",3.685,16
2016,"PA",6,79,"RHG","Macrourus berglax",14.1,16
2016,"PA",6,79,"RNG","Coryphaenoides rupestris",0.485,3
2017,"PA",7,1,"RHG","Macrourus berglax",5,10
2017,"PA",7,1,"RNG","Coryphaenoides rupestris",63.278,321.845
2017,"PA",7,3,"RHG","Macrourus berglax",4.38,7
2017,"PA",7,3,"RNG","Coryphaenoides rupestris",5.55,40
2017,"PA",7,4,"RHG","Macrourus berglax",3.662,12
2017,"PA",7,4,"RNG","Coryphaenoides rupestris",0.026,1
2017,"PA",7,7,"RHG","Macrourus berglax",2.62,5
